SKU	DESCRIPCION	TIPO_PRECIO	PRECIO_NETO	PRECIO_BRUTO
FC13631	TURBO AMBINATURE 750-TURBO AMBINATURE WILD GRAPE (UVA SILVESTRE) 750ML	MAYOR 6 UN.	8227	9790
FC13631	TURBO AMBINATURE 750-TURBO AMBINATURE WILD GRAPE (UVA SILVESTRE) 750ML	VIP	7555	8990
FC12973	ELIMINADOR DE OLORES SPRAY	DETALLE	8395	9990
FC12973	ELIMINADOR DE OLORES SPRAY	MAYOR 6 UN.	6714	7990
FC14516	PROMOCION AUTO SANI AIR 240 latas	DETALLE	240000	285600
FC14516	PROMOCION AUTO SANI AIR 240 latas	MAYOR	0	0
FC11602 - FC11648	LATAS SANI AIR NORMALES	MAYOR	0	0
FC12138 - FC12144	LATA AUTO SANI AIR 60 DÍAS	DETALLE	1,25E+59	1,49E+59
FC12138 - FC12144	LATA AUTO SANI AIR 60 DÍAS	MAYOR	0	0
FC12101 - FC12112	LATA AUTO CALIFORNIA SCENTS	DETALLE	1,23781E+12	1,47299E+12
FC12101 - FC12112	LATA AUTO CALIFORNIA SCENTS	MAYOR	0	0
FC11912 - FC11910	Apple jack TABLETAS	DETALLE	1,25E+37	1,49E+36
FC11912 - FC11910	Apple jack TABLETAS	MAYOR	0	0
FC12803 - FC12811	Botella Muestra (Consultar Stok y aromas)	DETALLE	672	800
FC12803 - FC12811	Botella Muestra (Consultar Stok y aromas)	MAYOR	0	0
FC16602	PACK RECARGA ELIMINADOR DE OLORES PROANDRE BOTELLA 1 LITRO (BOTELLA DE ALUMINIO)	DETALLE	66990	79718
FC16602	PACK RECARGA ELIMINADOR DE OLORES PROANDRE BOTELLA 1 LITRO (BOTELLA DE ALUMINIO)	MAYOR 6 UN.	65990	78528
FC14569	MIKADO ROYAL SANI AIR AROMA ACAI BERRY	DETALLE	8395	9990
FC14569	MIKADO ROYAL SANI AIR AROMA ACAI BERRY	MAYOR	0	0
FC14538	TRIPACK SANI AIR OTOÑAL (Incluye: 3 Latas Sani Air: 2 Raine, 1 Fall Harvest)	DETALLE	12597	14990
FC14538	TRIPACK SANI AIR OTOÑAL (Incluye: 3 Latas Sani Air: 2 Raine, 1 Fall Harvest)	MAYOR	0	0
FC12462	REP BARREAGUA NOBRE-REPUESTO BARRE AGUA DOBLE AZUL 60CM (NOBRE)	DETALLE	5034	5990
FC12462	REP BARREAGUA NOBRE-REPUESTO BARRE AGUA DOBLE AZUL 60CM (NOBRE)	MAYOR 6 UN.	4193	4990
FC12463	REP BARREAGUA NOBRE-REPUESTO BARRE AGUA DOBLE AMARILLO 60CM (NOBRE)	DETALLE	5034	5990
FC12463	REP BARREAGUA NOBRE-REPUESTO BARRE AGUA DOBLE AMARILLO 60CM (NOBRE)	MAYOR 6 UN.	4193	4990
FC12464	REP BARREAGUA NOBRE-REPUESTO BARRE AGUA DOBLE VERDE 60CM (NOBRE)	DETALLE	5034	5990
FC12464	REP BARREAGUA NOBRE-REPUESTO BARRE AGUA DOBLE VERDE 60CM (NOBRE)	MAYOR 6 UN.	4193	4990
FC16500	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM AZUL + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12462+FC12415	DETALLE	7134	8490
FC16500	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM AZUL + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12462+FC12415	MAYOR 6 UN.	6714	7990
FC16501	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM ROJO + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12464+FC12416	DETALLE	7134	8490
FC16501	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM ROJO + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12464+FC12416	MAYOR 6 UN.	6714	7990
FC16502	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM VERDE + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12465+FC12415	DETALLE	7134	8490
FC16502	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM VERDE + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12465+FC12415	MAYOR 6 UN.	6714	7990
FC16503	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM AMARILLO + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12463+FC12415	DETALLE	7134	8490
FC16503	REP BARRE AGUA + PALO TELESC-BARRE AGUA DOBLE 60CM AMARILLO + PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)--- FC12463+FC12415	MAYOR 6 UN.	6714	7990
FC12415	PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)	DETALLE	4193	4990
FC12415	PALO ALUMINIO MULTIFUNCIONAL (NOBRE) (CABO)	MAYOR 6 UN.	3773	4490
FC12514	BARRE AGUA GOMA CURVO 45 CM	DETALLE	7555	8990
FC12514	BARRE AGUA GOMA CURVO 45 CM	MAYOR 6 UN.	5874	6990
FC12524	BARRE AGUA CURVO GOMA 75 CM	DETALLE	10076	11990
FC12524	BARRE AGUA CURVO GOMA 75 CM	MAYOR 6 UN.	9235	10990
FC12527	BARRE AGUA CURVO 75CM DOBLE	DETALLE	11756	13990
FC12527	BARRE AGUA CURVO 75CM DOBLE	MAYOR 6 UN.	10916	12990
FC13703	REPUESTO BARRE AGUA DOBLE BEIGE 55CM	DETALLE	5454	6490
FC13703	REPUESTO BARRE AGUA DOBLE BEIGE 55CM	MAYOR 6 UN.	4697	5590
FC16017	BARRE AGUA DOBLE AZUL 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12462+FC12698	DETALLE	7555	8990
FC16017	BARRE AGUA DOBLE AZUL 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12462+FC12698	MAYOR 6 UN.	7134	8490
FC16018	BARRE AGUA DOBLE ROJO 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12464+FC12698	DETALLE	7555	8990
FC16018	BARRE AGUA DOBLE ROJO 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12464+FC12698	MAYOR 6 UN.	7134	8490
FC16019	BARRE AGUA DOBLE VERDE 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12465+FC12698	DETALLE	7555	8990
FC16019	BARRE AGUA DOBLE VERDE 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12465+FC12698	MAYOR 6 UN.	7134	8490
FC16016	BARRE AGUA DOBLE AMARILLO 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12463+FC12698	DETALLE	7555	8990
FC16016	BARRE AGUA DOBLE AMARILLO 60CM + PALO TELESCOPICO ALUMINIO (72 cm - 127 cm)--- FC12463+FC12698	MAYOR 6 UN.	7134	8490
FC13690	BARRE AGUA DOBLE METÁLICO RECTO 55 CM	DETALLE	10076	11990
FC13690	BARRE AGUA DOBLE METÁLICO RECTO 55 CM	MAYOR 6 UN.	9235	10990
FC13691	BARRE AGUA DOBLE METÁLICO CURVO 55 CM	DETALLE	10076	11990
FC13691	BARRE AGUA DOBLE METÁLICO CURVO 55 CM	MAYOR 6 UN.	9235	10990
FC12334	COLGADOR PORTA INSUMOS LIMPIEZA 50CM	DETALLE	7555	8990
FC12334	COLGADOR PORTA INSUMOS LIMPIEZA 50CM	MAYOR 6 UN.	6714	7990
FC12373	COLGADOR PORTA INSUMOS LIMPIEZA 60CM	DETALLE	8395	9990
FC12373	COLGADOR PORTA INSUMOS LIMPIEZA 60CM	MAYOR 6 UN.	7555	8990
FC12535	CANASTO PORTA IMPLEMENTOS V.1	DETALLE	3773	4490
FC12535	CANASTO PORTA IMPLEMENTOS V.1	MAYOR 6 UN.	3353	3990
FC12537	CANASTO PORTA IMPLEMENTOS V.2	DETALLE	3353	3990
FC12537	CANASTO PORTA IMPLEMENTOS V.2	MAYOR 6 UN.	2933	3490
FC12540	CANASTO PORTA IMPLEMENTOS CON TAPA Y RUEDAS	DETALLE	17639	20990
FC12540	CANASTO PORTA IMPLEMENTOS CON TAPA Y RUEDAS	MAYOR 6 UN.	16798	19990
FC12591	CANASTO PORTA IMPLEMENTOS V.1 CON SOPORTE	DETALLE	4613	5490
FC12591	CANASTO PORTA IMPLEMENTOS V.1 CON SOPORTE	MAYOR 6 UN.	4193	4990
FC11001	CARRO ASEO 20 LITROS	DETALLE	23521	27990
FC11001	CARRO ASEO 20 LITROS	MAYOR 6 UN.	21000	24990
FC11002	CARRO ASEO 32 LITROS	DETALLE	29403	34990
FC11002	CARRO ASEO 32 LITROS	MAYOR 6 UN.	27723	32990
FC11006	CARRO ASEO TRES NIVELES GRIS 2 RUEDAS CON FRENO TRIANGLE (84,5 cm x 43 cm x 95 cm)	DETALLE	54613	64990
FC11006	CARRO ASEO TRES NIVELES GRIS 2 RUEDAS CON FRENO TRIANGLE (84,5 cm x 43 cm x 95 cm)	MAYOR 3 UN.	48731	57990
FC11008	CARRO PORTA IMPLEMENTOS CON TAPA	DETALLE	57975	68990
FC11008	CARRO PORTA IMPLEMENTOS CON TAPA	MAYOR 3 UN.	50412	59990
FC11009	CARRO ASEO 3 NIVELES GRIS 2 RUEDAS CON FRENO ROUND (93 x 84 x 43cm)	DETALLE	55454	65990
FC11009	CARRO ASEO 3 NIVELES GRIS 2 RUEDAS CON FRENO ROUND (93 x 84 x 43cm)	MAYOR 3 UN.	50412	59990
FC11010	CARRO PORTA IMPLEMENTOS CON TAPA Y RUEDAS AMARILLAS	DETALLE	59655	70990
FC11010	CARRO PORTA IMPLEMENTOS CON TAPA Y RUEDAS AMARILLAS	MAYOR 3 UN.	52933	62990
FC11011	CARRO ASEO 24 LITROS	DETALLE	24361	28990
FC11011	CARRO ASEO 24 LITROS	MAYOR	0	0
FC11012	CARRO ASEO 3 NIVELES NEGRO CON PUERTAS	DETALLE	100832	119990
FC11012	CARRO ASEO 3 NIVELES NEGRO CON PUERTAS	MAYOR 3 UN.	92429	109990
FC11013	CARRO ASEO 3 NIVELES NEGRO SIN PUERTAS	DETALLE	83185	98990
FC11013	CARRO ASEO 3 NIVELES NEGRO SIN PUERTAS	MAYOR 3 UN.	79824	94990
FC11014	CARRO METÁLICO CON LONA AMARILLA PARA LAVANDERIA (92 x 56 x 89cm) )	DETALLE	46798	55690
FC11014	CARRO METÁLICO CON LONA AMARILLA PARA LAVANDERIA (92 x 56 x 89cm) )	MAYOR	0	0
FC11016	Carro Transportador 3 Bandejas (M) C/freno GRIS (85x43x98 Cm)	DETALLE	54613	64990
FC11016	Carro Transportador 3 Bandejas (M) C/freno GRIS (85x43x98 Cm)	MAYOR 3 UN.	48731	57990
FC11019	Carro Transportador 3 Bandejas (L) 100x50x98 Cm C/freno GRIS	DETALLE	58815	69990
FC11019	Carro Transportador 3 Bandejas (L) 100x50x98 Cm C/freno GRIS	MAYOR 3 UN.	52933	62990
FC12498	CARRO ASEO 3 NIVELES NEGRO GRANDE	DETALLE	55454	65990
FC12498	CARRO ASEO 3 NIVELES NEGRO GRANDE	MAYOR 3 UN.	50412	59990
FC12563	CARRO CON LONA BEIGE PARA LAVANDERIA (93 x 55 x 88cm)	DETALLE	60664	72190
FC12563	CARRO CON LONA BEIGE PARA LAVANDERIA (93 x 55 x 88cm)	MAYOR 3 UN.	60580	72090
FC12588	CARRO CON LONA VERDE PARA LAVANDERIA CUADRADO (94 x 54 x 89,5 cm)	DETALLE	55874	66490
FC12588	CARRO CON LONA VERDE PARA LAVANDERIA CUADRADO (94 x 54 x 89,5 cm)	MAYOR 3 UN.	55706	66290
FC12589	CARRO CON LONA VERDE PARA LAVANDERIA (94 x 54 x 89,5 cm)	DETALLE	58815	69990
FC12589	CARRO CON LONA VERDE PARA LAVANDERIA (94 x 54 x 89,5 cm)	MAYOR 3 UN.	58479	69590
FC12590	BOLSA PARA CARRO PORTAIMPLEMENTOS (Alto 68cm, ancho 27cm, largo 40cm) 60 a 65 LITROS APROX 6 aros	DETALLE	8395	9990
FC12590	BOLSA PARA CARRO PORTAIMPLEMENTOS (Alto 68cm, ancho 27cm, largo 40cm) 60 a 65 LITROS APROX 6 aros	MAYOR 6 UN.	7555	8990
FC12592	Carro Recolector Para Restaurant 3 Niveles Con 5 Baldes	DETALLE	63017	74990
FC12592	Carro Recolector Para Restaurant 3 Niveles Con 5 Baldes	MAYOR 3 UN.	58815	69990
FC12593	CARRO PORTA IMPLEMENTOS ACERO INOXIDABLE PARA RESTAURANT (S)	DETALLE	71420	84990
FC12593	CARRO PORTA IMPLEMENTOS ACERO INOXIDABLE PARA RESTAURANT (S)	MAYOR 3 UN.	67218	79990
FC12594	CARRO ASEO 3 NIVELES NEGRO CON PUERTAS REFORZADO	DETALLE	105034	124990
FC12594	CARRO ASEO 3 NIVELES NEGRO CON PUERTAS REFORZADO	MAYOR 3 UN.	96630	114990
FC12684	CARRO PORTA IMPLEMENTOS ACERO INOXIDABLE PARA RESTAURANT (M)	DETALLE	75622	89990
FC12684	CARRO PORTA IMPLEMENTOS ACERO INOXIDABLE PARA RESTAURANT (M)	MAYOR 3 UN.	71420	84990
FC12685	CARRO PARA LAVANDERIA LONA AZUL	DETALLE	55874	66490
FC12685	CARRO PARA LAVANDERIA LONA AZUL	MAYOR 3 UN.	55706	66290
FC13616	CARRO ASEO 3 NIVELES NEGRO 2 RUEDAS CON FRENO TRIANGLE	DETALLE	54613	64990
FC13616	CARRO ASEO 3 NIVELES NEGRO 2 RUEDAS CON FRENO TRIANGLE	MAYOR 3 UN.	48731	57990
FC13617	CARRO ASEO 3 NIVELES HOT POT (72.5X*35X21)	DETALLE	28983	34490
FC13617	CARRO ASEO 3 NIVELES HOT POT (72.5X*35X21)	MAYOR 3 UN.	25202	29990
FC13619	CARRO ASEO 3 NIVELES NEGRO 2 RUEDAS CON FRENO ROUND	DETALLE	54613	64990
FC13619	CARRO ASEO 3 NIVELES NEGRO 2 RUEDAS CON FRENO ROUND	MAYOR 3 UN.	48731	57990
FC13620	CARRO CON LONA BLANCO PARA LAVANDERIA CUADRADO (68 x 64 x 104 cm)	DETALLE	55874	66490
FC13620	CARRO CON LONA BLANCO PARA LAVANDERIA CUADRADO (68 x 64 x 104 cm)	MAYOR 3 UN.	55706	66290
FC15100	CARRO PORTA IMPLEMENTOS 3 NIVELES ROJO	DETALLE	26882	31990
FC15100	CARRO PORTA IMPLEMENTOS 3 NIVELES ROJO	MAYOR 3 UN.	25202	29990
FC16014	KIT ASEO HOGAR COCINA (FC11322-FC12399-FC12647-FC12646-FC12656-FC12290-FC12285-FC12284-FC12385-FC12215-FC12216-FC12396)	DETALLE	18479	21990
FC16014	KIT ASEO HOGAR COCINA (FC11322-FC12399-FC12647-FC12646-FC12656-FC12290-FC12285-FC12284-FC12385-FC12215-FC12216-FC12396)	MAYOR 6 UN.	16798	19990
FC16015	KIT ASEO HOGAR PISO (FC11322-FC12399-FC12647-FC12646-FC12656-FC12290-FC12285-FC12284-FC12385-FC12215-FC12216-FC12412)	DETALLE	18479	21990
FC16015	KIT ASEO HOGAR PISO (FC11322-FC12399-FC12647-FC12646-FC12656-FC12290-FC12285-FC12284-FC12385-FC12215-FC12216-FC12412)	MAYOR 6 UN.	16798	19990
FC16012	KIT CARRO PROFESIONAL ASEO EMPRESA (FC11011-FC11010-FC12299-FC12296-FC12535-FC12541-FC12500-FC13437)	DETALLE	100832	119990
FC16012	KIT CARRO PROFESIONAL ASEO EMPRESA (FC11011-FC11010-FC12299-FC12296-FC12535-FC12541-FC12500-FC13437)	MAYOR 3 UN.	84025	99990
FC16013	KIT ASEO FULL EMPRESAS	DETALLE	100832	119990
FC16013	KIT ASEO FULL EMPRESAS	MAYOR 3 UN.	91588	108990
FC13607	RACK 25 COMPARTIMIENTOS GRIS VASOS / TAZAS	DETALLE	9487	11290
FC13607	RACK 25 COMPARTIMIENTOS GRIS VASOS / TAZAS	MAYOR 6 UN.	9403	11190
FC13608	EXTENSOR 25 COMPARTIMIENTOS RACK GRIS VASOS / TAZAS	DETALLE	5454	6490
FC13608	EXTENSOR 25 COMPARTIMIENTOS RACK GRIS VASOS / TAZAS	MAYOR 6 UN.	5286	6290
FC13609	RACK PARA CUBIERTOS / CUCHILLERÍA GRIS	DETALLE	6966	8290
FC13609	RACK PARA CUBIERTOS / CUCHILLERÍA GRIS	MAYOR 6 UN.	6882	8190
FC13610	RACK PARA VAJILLA (PLATOS) GRIS	DETALLE	7134	8490
FC13610	RACK PARA VAJILLA (PLATOS) GRIS	MAYOR 6 UN.	6966	8290
FC13611	RACK PARA CUCHILOS / TENEDORES / CUCHARAS GRIS	DETALLE	6294	7490
FC13611	RACK PARA CUCHILOS / TENEDORES / CUCHARAS GRIS	MAYOR 6 UN.	6126	7290
FC13612	TAPA PROTECTORA PARA RACK GRIS	DETALLE	4613	5490
FC13612	TAPA PROTECTORA PARA RACK GRIS	MAYOR 6 UN.	4445	5290
FC13613	CARRO DE TRANSPORTE PARA RACKS DE LAVAVAJILLA GRIS	DETALLE	29403	34990
FC13613	CARRO DE TRANSPORTE PARA RACKS DE LAVAVAJILLA GRIS	MAYOR 6 UN.	28983	34490
FC13614	CARRO PLATAFORMA PLEGABLE MULTIUSO (73X49) (M) 300 kilos	DETALLE	34445	40990
FC13614	CARRO PLATAFORMA PLEGABLE MULTIUSO (73X49) (M) 300 kilos	MAYOR 3 UN.	34025	40490
FC13615	CARRO DE PLATAFORMA PLEGABLE (G) (90X60) (L) 400 kilos	DETALLE	52933	62990
FC13615	CARRO DE PLATAFORMA PLEGABLE (G) (90X60) (L) 400 kilos	MAYOR 3 UN.	51672	61490
FC13618	CARRO PORTA RACK PARA VASOS, CUBIERTOS Y PLATOS + INCLYE BANDEJAS **FC13607 FC13608 FC13609 FC13610 FC13611 FC13612 FC13613**	DETALLE	75202	89490
FC13618	CARRO PORTA RACK PARA VASOS, CUBIERTOS Y PLATOS + INCLYE BANDEJAS **FC13607 FC13608 FC13609 FC13610 FC13611 FC13612 FC13613**	MAYOR 3 UN.	74782	88990
FC13712	CARRO CARGA PLEGABLE NEGRO 227 KG (80,7X52,3X91)	DETALLE	31924	37990
FC13712	CARRO CARGA PLEGABLE NEGRO 227 KG (80,7X52,3X91)	MAYOR 3 UN.	29403	34990
FC13706	CEPILLO NEUMAT MANGO LARGO-CEPILLO PARA NEUMATICO MANGO LARGO CERDA SUAVE	DETALLE	4193	4990
FC13706	CEPILLO NEUMAT MANGO LARGO-CEPILLO PARA NEUMATICO MANGO LARGO CERDA SUAVE	MAYOR 6 UN.	3773	4490
FC13713	CEPILLO NEUMAT MANGO LARGO-CEPILLO PARA NEUMATICO MANGO LARGO CERDA DURA	DETALLE	4193	4990
FC13713	CEPILLO NEUMAT MANGO LARGO-CEPILLO PARA NEUMATICO MANGO LARGO CERDA DURA	MAYOR 6 UN.	3773	4490
FC13707	CEPILLO NEUMAT MANGO CORTO-CEPILLO PARA NEUMATICO MANGO CORTO CERDA SUAVE	DETALLE	2765	3290
FC13707	CEPILLO NEUMAT MANGO CORTO-CEPILLO PARA NEUMATICO MANGO CORTO CERDA SUAVE	MAYOR 6 UN.	2513	2990
FC13708	CEPILLO NEUMAT MANGO CORTO-CEPILLO PARA NEUMATICO MANGO CORTO CERDA DURA	DETALLE	2765	3290
FC13708	CEPILLO NEUMAT MANGO CORTO-CEPILLO PARA NEUMATICO MANGO CORTO CERDA DURA	MAYOR 6 UN.	2513	2990
FC13714	CEPILLO ROPA-CEPILLO LIMPIA ROPA CERDA DE 3 CM AZUL	DETALLE	832	990
FC13714	CEPILLO ROPA-CEPILLO LIMPIA ROPA CERDA DE 3 CM AZUL	MAYOR 6 UN.	798	950
FC13715	CEPILLO ROPA-CEPILLO LIMPIA ROPA CERDA DE 3 CM ROJO	DETALLE	832	990
FC13715	CEPILLO ROPA-CEPILLO LIMPIA ROPA CERDA DE 3 CM ROJO	MAYOR 6 UN.	798	950
FC12697	REPUESTO CEPILLO DE LIMPIEZA CERDA SUAVE GRIS 25 CM	DETALLE	6714	7990
FC12697	REPUESTO CEPILLO DE LIMPIEZA CERDA SUAVE GRIS 25 CM	MAYOR 6 UN.	5874	6990
FC11203	CONTENEDOR PLASTICO CON BORDE DE ACERO 10L	DETALLE	5874	6990
FC11203	CONTENEDOR PLASTICO CON BORDE DE ACERO 10L	MAYOR 6 UN.	5034	5990
FC11204	CONTENEDOR BASURA ECOLÓGICO 50 LITROS AZUL	DETALLE	20160	23990
FC11204	CONTENEDOR BASURA ECOLÓGICO 50 LITROS AZUL	MAYOR 6 UN.	17639	20990
FC11205	CONTENEDOR BASURA ECOLÓGICO 50 LITROS AMARILLO	DETALLE	20160	23990
FC11205	CONTENEDOR BASURA ECOLÓGICO 50 LITROS AMARILLO	MAYOR 6 UN.	17639	20990
FC11206	CONTENEDOR BASURA ECOLÓGICO 50 LITROS VERDE	DETALLE	20160	23990
FC11206	CONTENEDOR BASURA ECOLÓGICO 50 LITROS VERDE	MAYOR 6 UN.	17639	20990
FC11207	PAPELERO METÁLICO CON CENICERO 30 LT	DETALLE	22681	26990
FC11207	PAPELERO METÁLICO CON CENICERO 30 LT	MAYOR 6 UN.	21000	24990
FC11208	PAPELERO BLANCO 12 LT	DETALLE	15118	17990
FC11208	PAPELERO BLANCO 12 LT	MAYOR 3 UN.	14277	16990
FC11209	PAPELERO METÁLICO NEGRO CON CESTO Y CENICERO	DETALLE	22681	26990
FC11209	PAPELERO METÁLICO NEGRO CON CESTO Y CENICERO	MAYOR 6 UN.	21000	24990
FC11210	PAPELERO METÁLICO CON CENICERO NEGRO CUADRADO 30 LT	DETALLE	25202	29990
FC11210	PAPELERO METÁLICO CON CENICERO NEGRO CUADRADO 30 LT	MAYOR 6 UN.	23521	27990
FC11211	CONTENEDOR BASURA ECOLOGICO 120 LITROS SIN PEDAL VERDE REFORZADO	DETALLE	22681	26990
FC11211	CONTENEDOR BASURA ECOLOGICO 120 LITROS SIN PEDAL VERDE REFORZADO	MAYOR 3 UN.	21840	25990
FC11212	CONTENEDOR BASURA ECOLOGICO 240 LITROS SIN PEDAL VERDE REFORZADO	DETALLE	25202	29990
FC11212	CONTENEDOR BASURA ECOLOGICO 240 LITROS SIN PEDAL VERDE REFORZADO	MAYOR 3 UN.	24782	29490
FC11213	CONTENEDOR RECICLAJE 3 x 60 LT PLÁSTICO ABS NEGRO CON RUEDAS	DETALLE	75622	89990
FC11213	CONTENEDOR RECICLAJE 3 x 60 LT PLÁSTICO ABS NEGRO CON RUEDAS	MAYOR 3 UN.	71420	84990
FC12587	BASURERO REDONDO ACERO DOBLE CAPA 10L	DETALLE	8395	9990
FC12587	BASURERO REDONDO ACERO DOBLE CAPA 10L	MAYOR 6 UN.	7555	8990
FC12686	BASURERO REDONDO ACERO GRIS DOBLE CAPA 10L	DETALLE	9235	10990
FC12686	BASURERO REDONDO ACERO GRIS DOBLE CAPA 10L	MAYOR 6 UN.	8395	9990
FC12740	BALDE RECOLECTOR LATERAL NEGRO PARA CARRO 3 NIVELES	DETALLE	8059	9590
FC12740	BALDE RECOLECTOR LATERAL NEGRO PARA CARRO 3 NIVELES	MAYOR 6 UN.	7807	9290
FC12741	BALDE ESTRUJADOR MOPA HÚMEDA 16 L AMARILLO	DETALLE	9235	10990
FC12741	BALDE ESTRUJADOR MOPA HÚMEDA 16 L AMARILLO	MAYOR 6 UN.	8815	10490
FC13621	CONTENEDOR BASURA ECOLÓGICO 120 LITROS GRIS SIN PEDAL	DETALLE	24361	28990
FC13621	CONTENEDOR BASURA ECOLÓGICO 120 LITROS GRIS SIN PEDAL	MAYOR 3 UN.	23941	28490
FC13704	CONTENEDOR PARA BASURA REDONDO TIPO BRUTE GRIS 120LT CON TAPA	DETALLE	27723	32990
FC13704	CONTENEDOR PARA BASURA REDONDO TIPO BRUTE GRIS 120LT CON TAPA	MAYOR 3 UN.	26882	31990
FC13705	CONTENEDOR PARA BASURA REDONDO TIPO BRUTE GRIS 168LT CON TAPA	DETALLE	34445	40990
FC13705	CONTENEDOR PARA BASURA REDONDO TIPO BRUTE GRIS 168LT CON TAPA	MAYOR 3 UN.	33605	39990
FC11201	CONTENEDOR FEMENINO 18 LITROS	DETALLE	18479	21990
FC11201	CONTENEDOR FEMENINO 18 LITROS	MAYOR 6 UN.	15118	17990
FC11202	CONTENEDOR FEMENINO 20 LITROS	DETALLE	23521	27990
FC11202	CONTENEDOR FEMENINO 20 LITROS	MAYOR 6 UN.	21000	24990
FC12235	CONTENEDOR FEMENINO 20 LITROS	DETALLE	18479	21990
FC12235	CONTENEDOR FEMENINO 20 LITROS	MAYOR 6 UN.	16798	19990
FC12417	CAJA X 2 CONTENEDORES FEMENINOS 20 LITROS	DETALLE	36546	43490
FC12417	CAJA X 2 CONTENEDORES FEMENINOS 20 LITROS	MAYOR 3 UN.	33185	39490
FC10401	API-API BLANCA (10-15m2)	DETALLE	13437	15990
FC10401	API-API BLANCA (10-15m2)	MAYOR 6 UN.	10916	12990
FC10402	API-API BLANCA SAI AIR (10-15m2)	DETALLE	13437	15990
FC10402	API-API BLANCA SAI AIR (10-15m2)	MAYOR 6 UN.	10916	12990
FC10403	API-API NEGRA SAI AIR (10-15m2)	DETALLE	13437	15990
FC10403	API-API NEGRA SAI AIR (10-15m2)	MAYOR 6 UN.	10916	12990
FC10405	API-API NEGRA (10-15m2)	DETALLE	13437	15990
FC10405	API-API NEGRA (10-15m2)	MAYOR 6 UN.	10916	12990
FC10407	API-API AZUL (10-15m2)	DETALLE	13437	15990
FC10407	API-API AZUL (10-15m2)	MAYOR 6 UN.	10916	12990
FC10408	API-API ROJA (10-15m2)	DETALLE	13437	15990
FC10408	API-API ROJA (10-15m2)	MAYOR 6 UN.	10916	12990
FC10409	API-API VERDE (10-15m2)	DETALLE	13437	15990
FC10409	API-API VERDE (10-15m2)	MAYOR 6 UN.	10916	12990
FC10419	API-API GRIS MARMOL (10-15m2)	DETALLE	13437	15990
FC10419	API-API GRIS MARMOL (10-15m2)	MAYOR 6 UN.	10916	12990
FC10410	API BLANCA + TRIPACK SANI AIR AROMAS FRESCOS (Incluye: 3 Latas Sani Air: Lemon burst, line fresh y fresh laundry)	DETALLE	24361	28990
FC10410	API BLANCA + TRIPACK SANI AIR AROMAS FRESCOS (Incluye: 3 Latas Sani Air: Lemon burst, line fresh y fresh laundry)	MAYOR	0	0
FC10411	API BLANCA + TRIPACK SANI AIR BERRIES (Incluye: 3 Latas Sani Air: Cherry, Verry Berry y Strawberry)	DETALLE	24361	28990
FC10411	API BLANCA + TRIPACK SANI AIR BERRIES (Incluye: 3 Latas Sani Air: Cherry, Verry Berry y Strawberry)	MAYOR	0	0
FC10412	API BLANCA + TRIPACK SANI AIR CHERRIES (Incluye: 3 Latas Sani Air: 2 Cherry y strawberry)	DETALLE	24361	28990
FC10412	API BLANCA + TRIPACK SANI AIR CHERRIES (Incluye: 3 Latas Sani Air: 2 Cherry y strawberry)	MAYOR	0	0
FC10413	API BLANCA + TRIPACK SANI AIR CITRICOS (Incluye: 3 Latas Sani Air: Orange, Fresh citrus, Lemon)	DETALLE	24361	28990
FC10413	API BLANCA + TRIPACK SANI AIR CITRICOS (Incluye: 3 Latas Sani Air: Orange, Fresh citrus, Lemon)	MAYOR	0	0
FC10414	API BLANCA + TRIPACK SANI AIR GRAPEFRUIT (Incluye: 3 Latas Sani Air: Grapefruit )	DETALLE	24361	28990
FC10414	API BLANCA + TRIPACK SANI AIR GRAPEFRUIT (Incluye: 3 Latas Sani Air: Grapefruit )	MAYOR	0	0
